Song Title|Voicing|Arranger
WHEN IT'S NIGHTIME IN ITALY, IT'S WEDNESDAY OVER HERE|SSAA|Jo Lund
WHEN LOVE CAME DOWN|SSAA|Tedda Lippincott
WHEN MY BABY SMILES AT ME, ZING WENT THE STRINGS OF MY HEART MEDLEY|SSAA|Elaine Gain
WHEN OCTOBER GOES|SSAA|Bev Sellers
WHEN OCTOBER GOES|SSAA|David Briner
WHEN SHE LOVED ME|SSAA|June Dale
WHEN SUNNY GETS BLUE|SSAA|Sharon Carlson
WHEN THE RED, RED ROBIN GOES BOB BOBBIN' ALONG|SSAA|David Briner
WHEN THE WIND WAS GREEN|SSAA|Nancy Bergman
WHEN THEY CALL MY NAME|SSAA|Diane Landry
WHEN WILL I BE LOVED|SSAA|Tedda Lippincott
WHEN YOU RING SOME CHORDS WITH YOUR NEWEST FRIENDS|SSAA|Paul Engel
WHEN YOU'RE OVER SIXTY AND YOU FEEL LIKE SWEET SIXTEEN|SSAA|Tedda Lippincott
WHERE ARE YOU CHRISTMAS?|SSAA|Joan D 'Agostino
WHERE ARE YOU CHRISTMAS?|SSAA|Nancy Bergman
WHERE DID THE CIRCUS GO?|SSAA|Dorothy Herivel
WHERE DID THE GOOD TIMES GO?|SSAA|Sonny Steffan
WHERE DO I GO FROM YOU?|SSAA|Avis Fellows
WHERE DOES THE TIME GO?|SSAA|Nancy Bergman
WHERE IS LOVE?|SSAA|June Dale
WHERE IS LOVE?|SSAA|Mary K. Coffman
Where Is Your Heart? (Song from Moulin Rouge)|SSAA|June Dale
WHERE OR WHEN|SSAA|Diane M. Clark
WHERE THE BOYS ARE|SSAA|Marsha Zwicker
WHERE THE BOYS ARE|SSAA|Tedda Lippincott
WHERE'S THE LINE TO SEE JESUS|SSAA|Doris Twardosky
WHEREVER YOU ARE|SSAA|ELAINE GAIN
WHISPERING|SSAA|Carolyn Johnson
WHISPERING (ADULT)|SSAA|Carolyn Johnson
WHITE CHRISTMAS|SSAA|Carolyn Schmidt
WHITE CHRISTMAS|SSAA|Joan D 'Agostino
WHITE CHRISTMAS|SSAA|Tedda Lippincott
WHITE CLIFFS OF DOVER, THE (THERE'LL BE BLUEBIRDS OVER)|SSAA|Nancy Bergman
WHITE CLIFFS OF DOVER, THE (THERE'LL BE BLUEBIRDS OVER)|SSAA|Sharon Holmes
WHO CARES?|SSAA|Avis Fellows
WHO I AM|SSAA|ELAIN GAIN
WHO PUT THE BOMP (IN THE BOMP BA BOMP BA BOMP)|SSAA|Carolyn Healey
WHO PUT THE BOMP (IN THE BOMP BA BOMP BA BOMP)|SSAA|LaVeda Redfield
WHO WILL BUY?|SSAA|June Dale
WHO WOULD IMAGINE A KING|SSAA|Kim Andrews
WHO'LL BE THE NEXT TO CRY OVER YOU|SSAA|Nancy Bergman
WHO'LL TAKE MY PLACE WHEN I'M GONE|SSAA|Marie Johnson
WHO'S SORRY NOW?|SSAA|David Briner
WHO'S SORRY, NOW|SSAA|Carolyn Johnson
WHO'S SORRY, NOW - YW|SSAA|Carolyn Johnson
WHOEVER'S ON YOUR MIND|SSAA|Barbara Huffman
WHY DID I CHOOSE YOU|SSAA|Dede Nibler
WHY DID I CHOOSE YOU?|SSAA|Fred King
WHY HAVEN'T I HEARD FROM YOU|SSAA|Tedda Lippincott
WHY SHOULD I CRY OVER YOU?|SSAA|Nancy Bergman
WHY WE SING|SSAA|Avis Fellows
WHY WE SING|SSAA|Doris Twardosky
WILL I EVER TELL YOU? (DREAM OF NOW)|SSAA|Marie B Johnson
WILL YOU LOVE ME TOMORROW (WILL YOU STILL LOVE ME TOMORROW)|SSAA|ELAINE GAIN
WILLKOMMEN|SSAA|Carolyn Schmidt
WILLOW WEEP FOR ME|SSAA|David Briner
WIMOWEH (LION SLEEPS TONIGHT, THE)|SSAA|Charlene Yazurlo
WIMOWEH (LION SLEEPS TONIGHT, THE)|SSAA|Tedda Lippincott
WISHING YOU WERE SOMEHOW HERE AGAIN|SSAA|Julie B. Starr
WITCHCRAFT|SSAA|David Briner
WITH A LITTLE HELP FROM MY FRIENDS|SSAA|Joey Minshall
WITH BELLS ON|SSAA|Sylvia Alsbury
WITH BELLS ON|SSAA|Tedda Lippincott
WITH BELLS ON (I'LL BE HOME WITH BELLS ON)|SSAA|Elaine Gain
WITH ONE LOOK|SSAA|Tedda Lippincott
WONDERFUL CHRISTMAS TIME|SSAA|Jim Arns
WORDS|SSAA|Tedda Lippincott
WORLD WAR I MEDLEY|SSAA|Jean Shook
WOULDJA BE MY VALENTINE|SSAA|Doris Twardosky
Y.M.C.A.|SSAA|Joey Minshall
Y.M.C.A.|SSAA|Tedda Lippincott
Y'ALL COME|SSAA|Charlene Yazurlo
YAKKO'S UNIVERSE|SSAA|Lauren Kahn
YES INDEED!|SSAA|Karen McCarville
YES! WE HAVE NO BANANAS|SSAA|Carolyn Johnson
YES! WE HAVE NO BANANAS|SSAA|Jo Lund
YESTERDAY|SSAA|Carolyn E. Johnson
YESTERDAY|SSAA|Carolyn Johnson
YESTERDAY|SSAA|Diana C DeBruycker
YESTERDAY I HEARD THE RAIN|SSAA|Brent Graham
YESTERDAY I HEARD THE RAIN|SSAA|Carolyn E. Johnson
YESTERDAY I HEARD THE RAIN|SSAA|Sharon Carlson
YESTERDAY I HEARD THE RAIN - YW|SSAA|Carolyn E. Johnson
YESTERDAY ONCE MORE|SSAA|Joey Minshall
YOU AND ME AGAINST THE WORLD|SSAA|Jean McFadyen
YOU ARE MY SUNSHINE|SSAA|Elaine Gain
YOU ARE MY SUNSHINE|SSAA|Vicki Uhr
YOU ARE THE SUNSHINE OF MY LIFE|SSAA|Bev Sellers
YOU ARE THE SUNSHINE OF MY LIFE|SSAA|Carolyn Schmidt
YOU ARE THE SUNSHINE OF MY LIFE|SSAA|Jean Kane
YOU BELONG TO ME|SSAA|Carolyn Schmidt
YOU BELONG TO ME|SSAA|June Berg
YOU BELONG TO ME|SSAA|Marsha Zwicker
YOU CAME A LONG WAY FROM ST. LOUIS|SSAA|Patsee Yvonne Parker
YOU CAN'T GET A MAN WITH A GUN|SSAA|Nancy Bergman
YOU CAN'T GO ON FOREVER BREAKING MY HEART|SSAA|Lois C. Whitney
YOU CAN'T HURRY LOVE|SSAA|Joey Minshall
YOU DIDN'T WANT ME WHEN YOU HAD ME|SSAA|Connie Kash
YOU DON'T OWN ME|SSAA|Tedda Lippincott
YOU DROPPED ME LIKE A RED HOT PENNY|SSAA|Sharon Holmes
YOU GOTTA START OFF EACH DAY WITH A SONG|SSAA|Sonny Steffan
YOU KEEP COMING BACK LIKE A SONG|SSAA|Jim Arns
YOU KEEP COMING BACK LIKE A SONG|SSAA|Nancy Bergman
YOU LIGHT UP MY LIFE|SSAA|Jeanne Elmuccio
YOU LIGHT UP MY LIFE|SSAA|Joanne E. Dockrell
YOU MADE ME LOVE YOU|SSAA|Avis Fellows
YOU MADE ME LOVE YOU|SSAA|Jim Arns
YOU MAKE ME FEEL LIKE DANCING|SSAA|Anna Maria Parker
YOU NEED HANDS|SSAA|Tedda Lippincott
YOU RAISE ME UP|SSAA|Tedda Lippincott
YOU SHOULD HAVE TOLD ME|SSAA|Sonny Steffan
YOU'D BE SO NICE TO COME HOME TO|SSAA|Betty M Steele
YOU'D BE SURPRISED|SSAA|Charlotte Pernert
YOU'D BE SURPRISED|SSAA|Marsha Zwicker
YOU'LL NEVER WALK ALONE|SSAA|Jo Lund
YOU'LL NEVER WALK ALONE|SSAA|LaVeda A Redfield
YOU'LL NEVER WALK ALONE|SSAA|Molly Rowland
YOU'LL NEVER WALK ALONE|SSAA|Nancy Bergman
YOU'LL NEVER WALK ALONE|SSAA|Tedda Lippincott
YOU'RE A GRAND OLD FLAG|SSAA|Carolyn E. Johnson
YOU'RE DRIVING ME CRAZY|SSAA|Anna Maria Parker
YOU'RE DRIVING ME CRAZY|SSAA|Marsha Zwicker
YOU'RE JUST A FLOWER FROM AN OLD BOUQUET|SSAA|Nancy Bergman
YOU'RE MY WORLD|SSAA|Carole Clemes
YOU'RE NEVER FULLY DRESSED WITHOUT A SMILE|SSAA|Bev Sellers
YOU'RE NOBODY 'TIL SOMEBODY LOVES YOU|SSAA|Donna M Shorkey
YOU'RE THE CREAM IN MY COFFEE|SSAA|Jeanne Elmuccio
YOU'RE THE ONE|SSAA|Michael Gellert
YOU'VE BEEN A GOOD OL' WAGON|SSAA|Joan Adler
YOU'VE GOT A FRIEND|SSAA|Tedda Lippincott
YOU'VE GOT TO HIDE YOUR LOVE AWAY|SSAA|Carolyn Johnson
YOU'VE GOT TO HIDE YOUR LOVE AWAY(Adult Women)|SSAA|Carolyn Johnson
YOU'VE LOST THAT LOVIN' FEELIN|SSAA|Jeanette Perry
YOUNG AT HEART|SSAA|Tedda Lippincott
YOUR FEET'S TOO BIG|SSAA|Carolyn Schmidt
YOUR FIRST DAY IN HEAVEN|SSAA|Susan Wells
YOUR FIRST DAY IN HEAVEN|SSAA|Tedda Lippincott
ZING WENT THE STRINGS OF MY HEART|SSAA|Carolyn E. Johnson
